BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model for Pub_v12_Full Parameter Space.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameterizing just MinSep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2025 16:41:39:348 -0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,450,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],pen,see-wind-arrows,Patch-Scaler,Tick-Scaler,Total-Model-Time-In-Seconds,Size-Of-Food-Source-In-Meters,Total-Time-Spent-Trying-To-Relocate-Odor-Before-Give-Up-Seconds,Starting-Distance-From-Plume-Width-Meters,Starting-Distance-From-Plume-Length-Meters,N-Species2,Species1,S1-Dist-Food-Meters,N-Species1,weight-flocking,Time-Per-Turn,max-turning-radius-degrees-per-second,max-align-cohere-turn-degrees-per-second,max-separate-turn-degrees-per-second,S1-Body-Length-Meters,Eddy-Diffusivity,Rate-Of-Puff-Radius-Increase,Odor-Source-Release-Rate,zig-zag-heading-offset,S1-Flight-Speed-MpS,Denominator-For-Relationship-Between-DR-and-MinSep,S1-DR,S1-Olfaction,Strategy,Seed,[step],(count turtles with [did-find-food = 1])
2664,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,4,789,11
2669,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,9,654,24
2668,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,8,727,14
2666,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,6,768,31
2667,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,7,818,19
2670,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,10,755,32
2657,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,low,Network Foraging,17,5999,30
2639,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,4,200,high,Network Foraging,19,929,42
2672,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,12,773,40
2671,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,11,863,10
2674,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,14,744,36
2673,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,13,742,25
2635,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,4,200,high,Network Foraging,15,5999,48
2675,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,15,863,31
2676,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,16,681,18
2678,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,18,697,12
2679,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,19,755,37
2677,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,17,902,32
2640,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,4,200,high,Network Foraging,20,5999,46
2681,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,1,783,5
2680,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,60,high,Network Foraging,20,821,30
2682,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,2,692,45
2683,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,3,681,43
2685,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,5,699,44
2684,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,4,791,45
2687,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,7,734,23
2686,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,6,840,10
2688,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,8,657,36
2637,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,4,200,high,Network Foraging,17,5999,47
2689,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,9,627,47
2691,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,11,826,46
2690,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,10,774,26
2692,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,12,709,45
2693,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,13,817,10
2696,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,16,686,47
2698,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,18,668,28
2697,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,17,799,40
2694,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,14,787,46
2695,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,15,830,46
2702,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,2,697,46
2700,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,20,734,49
2701,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,1,763,36
2703,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,3,653,45
2699,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,low,Network Foraging,19,810,35
2704,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,4,704,49
2709,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,9,624,47
2705,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,5,652,46
2707,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,7,701,47
2706,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,6,746,38
2710,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,10,767,46
2708,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,8,765,36
2711,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,11,735,49
2712,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,12,767,48
2713,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,13,805,38
2714,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,14,817,49
2718,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,18,773,47
2715,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,15,919,40
2716,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,16,686,33
2717,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,17,736,50
2720,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,20,729,47
2719,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,100,high,Network Foraging,19,730,50
2727,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,7,778,48
2721,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,1,817,37
2729,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,9,545,50
2722,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,2,598,50
2725,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,5,622,50
2730,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,10,590,50
2723,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,3,638,49
2726,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,6,709,50
2736,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,16,614,50
2724,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,4,692,50
2728,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,8,844,50
2745,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,5,608,50
2738,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,18,590,50
2740,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,20,682,50
2741,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,1,780,49
2732,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,12,705,47
2742,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,2,572,50
2743,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,3,590,50
2749,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,9,561,50
2735,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,15,818,50
2737,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,17,816,50
2733,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,13,838,37
2746,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,6,699,50
2750,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,10,578,50
2731,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,11,831,48
2734,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,14,811,49
2739,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,low,Network Foraging,19,706,26
2744,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,4,708,41
2752,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,12,666,50
2747,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,7,683,50
2748,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,8,1177,47
2761,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,1,793,7
2751,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,11,815,48
2762,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,2,698,40
2763,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,3,704,9
2766,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,6,781,8
2764,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,4,799,0
2765,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,5,708,32
2753,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,13,806,49
2768,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,8,681,34
2767,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,7,747,22
2769,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,9,713,27
2770,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,10,756,21
2772,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,12,784,7
2771,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,11,875,8
2773,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,13,723,0
2756,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,16,614,47
2776,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,16,695,8
2775,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,15,829,35
2758,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,18,584,50
2754,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,14,821,50
2778,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,18,705,38
2777,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,17,820,36
2774,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,14,803,41
2755,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,15,780,50
2779,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,19,748,15
2757,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,17,806,50
2782,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,2,694,33
2780,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,low,Network Foraging,20,738,42
2760,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,20,671,50
2783,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,3,713,24
2781,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,1,796,12
2784,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,4,784,17
2785,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,5,683,39
2759,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,6,200,high,Network Foraging,19,728,36
2787,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,7,738,26
2786,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,6,743,24
2788,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,8,760,36
2789,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,9,712,9
2790,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,10,747,25
2791,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,11,836,34
2794,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,14,793,46
2793,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,13,724,8
2792,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,12,744,42
2795,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,15,811,28
2796,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,16,761,17
2798,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,18,697,12
2797,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,17,935,33
2799,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,19,803,46
2800,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,60,high,Network Foraging,20,741,43
2807,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,100,low,Network Foraging,7,672,15
2802,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,100,low,Network Foraging,2,662,47
2805,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,0.9,-1,0.001,5,20,15,8,100,low,Network Foraging,5,697,48
