"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Pub.nlogo"
"Mixed Group_Set DD by Olf_More Ranges"
"07/10/2024 11:00:39:945 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pen","N-Birds","see-wind-arrows","Length-Odor-Trails","Olfaction-Threshold","Detection-Distance","communicate","weight-flock-crosswind","Seed","Mixed-Group","Number-Of-Low-Olf","[step]","(count turtles with [did-find-food = 1])","(count turtles with [ever-find-odor = 1])","(count turtles with [ever-find-odor = 0 and did-find-food = 1])","(count turtles with [ever-find-odor = 1 and did-find-food = 0])","(count turtles with [did-find-food = 1 and dd = 50])","(count turtles with [did-find-food = 1 and dd = 10])"
"130","false","50","false","200","40","50","true","0","65","true","35","500","23","9","15","1","15","8"
"146","false","50","false","200","40","50","true","0","73","true","35","500","44","10","34","0","34","10"
"175","false","50","false","200","40","50","true","0","88","true","15","500","36","33","15","12","15","21"
"182","false","50","false","200","40","50","true","0","91","true","35","500","34","15","29","10","29","5"
"190","false","50","false","200","40","50","true","0","95","true","35","500","43","9","35","1","35","8"
"168","false","50","false","200","40","50","true","0","84","true","35","500","46","15","35","4","35","11"
"179","false","50","false","200","40","50","true","0","90","true","15","500","47","35","15","3","15","32"
"197","false","50","false","200","40","50","true","0","99","true","15","500","18","11","15","8","15","3"
"192","false","50","false","200","40","50","true","0","96","true","35","500","39","5","35","1","35","4"
"196","false","50","false","200","40","50","true","0","98","true","35","500","48","14","35","1","35","13"
"199","false","50","false","200","40","50","true","0","100","true","15","500","40","28","15","3","15","25"
"144","false","50","false","200","40","50","true","0","72","true","35","500","33","13","20","0","20","13"
"150","false","50","false","200","40","50","true","0","75","true","35","500","7","15","7","15","7","0"
"158","false","50","false","200","40","50","true","0","79","true","35","500","49","15","35","1","35","14"
"177","false","50","false","200","40","50","true","0","89","true","15","500","42","30","15","3","15","27"
"152","false","50","false","200","40","50","true","0","76","true","35","500","33","13","30","10","30","3"
"205","false","50","false","200","40","50","true","0","103","true","15","500","21","9","15","3","15","6"
"185","false","50","false","200","40","50","true","0","93","true","15","500","27","18","14","5","14","13"
"200","false","50","false","200","40","50","true","0","100","true","35","500","42","11","33","2","33","9"
"209","false","50","false","200","40","50","true","0","105","true","15","500","25","16","12","3","12","13"
"166","false","50","false","200","40","50","true","0","83","true","35","500","49","14","35","0","35","14"
"193","false","50","false","200","40","50","true","0","97","true","15","500","45","30","15","0","15","30"
"210","false","50","false","200","40","50","true","0","105","true","35","500","42","8","35","1","35","7"
"195","false","50","false","200","40","50","true","0","98","true","15","500","46","32","15","1","15","31"
"211","false","50","false","200","40","50","true","0","106","true","15","500","8","3","5","0","5","3"
"206","false","50","false","200","40","50","true","0","103","true","35","500","20","6","18","4","18","2"
"136","false","50","false","200","40","50","true","0","68","true","35","500","16","1","15","0","15","1"
"221","false","50","false","200","40","50","true","0","111","true","15","500","48","34","15","1","15","33"
"201","false","50","false","200","40","50","true","0","101","true","15","500","48","35","15","2","15","33"
"218","false","50","false","200","40","50","true","0","109","true","35","500","49","14","35","0","35","14"
