"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Pub.nlogo"
"Mixed Group_Set DD by Olf"
"07/08/2024 17:20:50:970 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pen","N-Birds","see-wind-arrows","Length-Odor-Trails","Olfaction-Threshold","Detection-Distance","communicate","weight-flock-crosswind","Seed","Mixed-Group","Number-Of-Low-Olf","[step]","(count turtles with [did-find-food = 1])","(count turtles with [ever-find-odor = 1])","(count turtles with [ever-find-odor = 0 and did-find-food = 1])","(count turtles with [ever-find-odor = 1 and did-find-food = 0])","(count turtles with [did-find-food = 1 and dd = 50])","(count turtles with [did-find-food = 1 and dd = 10])"
"251","false","50","false","200","40","50","true","0","63","true","20","500","29","30","20","21","20","9"
"257","false","50","false","200","40","50","true","0","65","true","5","500","8","21","0","13","0","8"
"265","false","50","false","200","40","50","true","0","67","true","5","500","26","27","5","6","5","21"
"224","false","50","false","200","40","50","true","0","56","true","40","500","47","10","38","1","38","9"
"262","false","50","false","200","40","50","true","0","66","true","10","500","49","40","10","1","10","39"
"236","false","50","false","200","40","50","true","0","59","true","40","500","48","10","38","0","38","10"
"228","false","50","false","200","40","50","true","0","57","true","40","500","48","9","39","0","39","9"
"263","false","50","false","200","40","50","true","0","66","true","20","500","42","30","20","8","20","22"
"273","false","50","false","200","40","50","true","0","69","true","5","500","37","32","5","0","5","32"
"248","false","50","false","200","40","50","true","0","62","true","40","399","50","10","40","0","40","10"
"269","false","50","false","200","40","50","true","0","68","true","5","500","2","23","1","22","1","1"
"256","false","50","false","200","40","50","true","0","64","true","40","500","16","9","16","9","16","0"
"240","false","50","false","200","40","50","true","0","60","true","40","500","0","0","0","0","0","0"
"244","false","50","false","200","40","50","true","0","61","true","40","500","41","8","38","5","38","3"
"266","false","50","false","200","40","50","true","0","67","true","10","500","29","23","10","4","10","19"
"274","false","50","false","200","40","50","true","0","69","true","10","500","38","28","10","0","10","28"
"270","false","50","false","200","40","50","true","0","68","true","10","500","12","21","10","19","10","2"
"264","false","50","false","200","40","50","true","0","66","true","40","392","50","10","40","0","40","10"
"208","false","50","false","200","40","50","true","0","52","true","40","500","13","1","12","0","12","1"
"267","false","50","false","200","40","50","true","0","67","true","20","500","34","16","20","2","20","14"
"252","false","50","false","200","40","50","true","0","63","true","40","500","18","10","17","9","17","1"
"260","false","50","false","200","40","50","true","0","65","true","40","500","29","6","23","0","23","6"
"277","false","50","false","200","40","50","true","0","70","true","5","500","10","6","4","0","4","6"
"259","false","50","false","200","40","50","true","0","65","true","20","500","19","13","8","2","8","11"
"285","false","50","false","200","40","50","true","0","72","true","5","500","36","42","3","9","3","33"
"281","false","50","false","200","40","50","true","0","71","true","5","500","9","43","2","36","2","7"
"275","false","50","false","200","40","50","true","0","69","true","20","500","40","20","20","0","20","20"
"282","false","50","false","200","40","50","true","0","71","true","10","500","14","25","6","17","6","8"
"289","false","50","false","200","40","50","true","0","73","true","5","500","38","33","5","0","5","33"
"283","false","50","false","200","40","50","true","0","71","true","20","500","23","17","19","13","19","4"
"278","false","50","false","200","40","50","true","0","70","true","10","500","14","6","8","0","8","6"
"297","false","50","false","200","40","50","true","0","75","true","5","500","24","45","5","26","5","19"
"290","false","50","false","200","40","50","true","0","73","true","10","500","39","29","10","0","10","29"
"293","false","50","false","200","40","50","true","0","74","true","5","500","21","33","3","15","3","18"
"286","false","50","false","200","40","50","true","0","72","true","10","500","29","37","5","13","5","24"
"298","false","50","false","200","40","50","true","0","75","true","10","500","20","40","10","30","10","10"
"291","false","50","false","200","40","50","true","0","73","true","20","500","42","22","20","0","20","22"
"294","false","50","false","200","40","50","true","0","74","true","10","500","25","28","8","11","8","17"
"292","false","50","false","200","40","50","true","0","73","true","40","500","46","6","40","0","40","6"
"302","false","50","false","200","40","50","true","0","76","true","10","500","28","37","9","18","9","19"
"276","false","50","false","200","40","50","true","0","69","true","40","500","44","6","38","0","38","6"
"287","false","50","false","200","40","50","true","0","72","true","20","500","30","28","11","9","11","19"
"301","false","50","false","200","40","50","true","0","76","true","5","500","12","42","0","30","0","12"
"305","false","50","false","200","40","50","true","0","77","true","5","500","32","45","5","18","5","27"
"279","false","50","false","200","40","50","true","0","70","true","20","500","19","5","14","0","14","5"
"288","false","50","false","200","40","50","true","0","72","true","40","500","47","9","38","0","38","9"
"295","false","50","false","200","40","50","true","0","74","true","20","500","38","25","20","7","20","18"
"309","false","50","false","200","40","50","true","0","78","true","5","500","10","14","5","9","5","5"
"313","false","50","false","200","40","50","true","0","79","true","5","500","45","40","5","0","5","40"
"306","false","50","false","200","40","50","true","0","77","true","10","500","47","40","10","3","10","37"
"299","false","50","false","200","40","50","true","0","75","true","20","500","11","30","8","27","8","3"
"272","false","50","false","200","40","50","true","0","68","true","40","500","0","0","0","0","0","0"
"314","false","50","false","200","40","50","true","0","79","true","10","500","45","35","10","0","10","35"
"310","false","50","false","200","40","50","true","0","78","true","10","500","16","13","7","4","7","9"
"317","false","50","false","200","40","50","true","0","80","true","5","500","38","33","5","0","5","33"
"303","false","50","false","200","40","50","true","0","76","true","20","500","23","28","18","23","18","5"
"280","false","50","false","200","40","50","true","0","70","true","40","500","0","0","0","0","0","0"
"307","false","50","false","200","40","50","true","0","77","true","20","500","46","30","20","4","20","26"
"296","false","50","false","200","40","50","true","0","74","true","40","500","42","7","38","3","38","4"
"319","false","50","false","200","40","50","true","0","80","true","20","500","44","24","20","0","20","24"
"318","false","50","false","200","40","50","true","0","80","true","10","500","40","30","10","0","10","30"
"321","false","50","false","200","40","50","true","0","81","true","5","500","14","21","5","12","5","9"
"315","false","50","false","200","40","50","true","0","79","true","20","500","45","27","20","2","20","25"
"325","false","50","false","200","40","50","true","0","82","true","5","500","17","25","5","13","5","12"
"312","false","50","false","200","40","50","true","0","78","true","40","500","45","5","40","0","40","5"
"333","false","50","false","200","40","50","true","0","84","true","5","500","39","43","5","9","5","34"
