"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize Vision and Separation"
"06/11/2024 14:24:42:098 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","Length-Odor-Trails","N-Birds","Step","Sep-Vision-Interdependent","JitterOdor","Sep-in-crosswind","ZigZagAngle","TimeUpWind","TimeZigZagging","TotalTimeSpentZigZagging","weight-flock-crosswind","communicate","max-separate-turn","max-align-cohere-turn","Olfaction-Threshold","Seed","minimum-separation","Detection-Distance","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"5177","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","7","20","403","100"
"5125","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","47","3","50","383","100"
"5020","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","44","3","50","500","0"
"5159","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","3","40","348","100"
"5181","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","1","10","500","0"
"5144","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","47","7","40","421","100"
"5165","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","4","50","354","100"
"5075","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","45","7","50","400","100"
"5173","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","6","30","395","100"
"5110","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","46","7","50","355","100"
"5186","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","2","10","500","4"
"5164","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","4","40","362","100"
"5178","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","7","30","402","100"
"5120","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","47","2","50","401","100"
"5191","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","3","10","500","12"
"5196","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","4","10","500","32"
"5025","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","44","4","50","500","0"
"5182","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","1","20","500","0"
"5169","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","5","40","361","100"
"5193","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","3","30","386","100"
"5187","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","2","20","500","0"
"5201","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","5","10","500","10"
"5192","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","3","20","500","0"
"5206","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","6","10","500","18"
"5174","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","6","40","392","100"
"5197","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","4","20","500","0"
"5198","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","4","30","406","100"
"5179","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","7","40","369","100"
"5150","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","1","50","375","100"
"5183","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","1","30","500","0"
"5202","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","5","20","500","28.000000000000004"
"5140","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","47","6","50","401","100"
"5211","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","7","10","500","32"
"5188","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","2","30","500","0"
"5207","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","6","20","500","48"
"5216","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","1","10","363","100"
"5208","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","6","30","422","100"
"5155","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","2","50","363","100"
"5217","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","1","20","346","100"
"5030","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","44","5","50","500","0"
"5212","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","7","20","500","52"
"5160","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","3","50","348","100"
"5221","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","2","10","500","0"
"5222","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","2","20","349","100"
"5199","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","4","40","400","100"
"5218","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","1","30","340","100"
"5135","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","47","5","50","372","100"
"5226","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","3","10","500","64"
"5227","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","3","20","444","100"
"5223","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","2","30","358","100"
"5231","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","4","10","500","82"
"5210","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","6","50","387","100"
"5203","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","5","30","500","26"
"5204","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","5","40","412","100"
"5232","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","4","20","376","100"
"5228","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","3","30","378","100"
"5236","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","5","10","500","40"
"5219","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","1","40","340","100"
"5184","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","1","40","500","0"
"5237","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","5","20","363","100"
"5241","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","6","10","500","42"
"5233","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","4","30","352","100"
"5224","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","2","40","358","100"
"5238","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","5","30","397","100"
"5189","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","2","40","500","0"
"5242","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","6","20","387","100"
"5213","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","7","30","500","40"
"5246","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","7","10","500","57.99999999999999"
"5209","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","6","40","445","100"
"5229","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","3","40","344","100"
"5247","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","7","20","500","82"
"5234","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","4","40","346","100"
"5194","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","3","40","500","0"
"5251","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","1","10","500","0"
"5256","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","2","10","500","94"
"5243","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","6","30","500","94"
"5170","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","5","50","353","100"
"5248","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","7","30","500","90"
"5252","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","1","20","500","0"
"5239","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","5","40","364","100"
"5261","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","3","10","500","0"
"5262","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","3","20","373","100"
"5220","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","1","50","340","100"
"5180","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","7","50","368","100"
"5145","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","47","7","50","414","100"
"5244","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","6","40","360","100"
"5257","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","2","20","500","0"
"5175","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","48","6","50","389","100"
"5250","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","7","50","373","100"
"5258","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","2","30","377","100"
"5266","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","4","10","500","28.000000000000004"
"5271","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","5","10","500","48"
"5200","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","4","50","388","100"
"5267","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","4","20","500","64"
"5214","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","7","40","500","72"
"5276","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","6","10","500","38"
"5253","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","1","30","500","0"
"5205","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","5","50","414","100"
"5249","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","7","40","393","100"
"5272","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","5","20","500","66"
"5259","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","2","40","377","100"
"5268","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","4","30","395","100"
"5225","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","2","50","358","100"
"5281","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","7","10","500","42"
"5277","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","6","20","500","46"
"5273","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","5","30","418","100"
"5286","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","1","10","369","100"
"5264","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","3","40","373","100"
"5282","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","7","20","500","42"
"5230","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","3","50","344","100"
"5263","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","3","30","500","0"
"5275","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","5","50","376","100"
"5291","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","2","10","500","0"
"5287","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","1","20","500","0"
"5269","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","4","40","405","100"
"5296","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","3","10","500","62"
"5293","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","2","30","361","100"
"5292","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","2","20","500","0"
"5297","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","3","20","392","100"
"5278","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","6","30","500","54"
"5274","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","5","40","385","100"
"5235","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","4","50","359","100"
"5301","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","4","10","500","28.000000000000004"
"5254","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","1","40","500","0"
"5306","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","5","10","500","60"
"5288","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","1","30","500","0"
"5283","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","7","30","500","46"
"5294","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","2","40","361","100"
"5279","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","6","40","441","100"
"5307","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","5","20","500","62"
"5302","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","4","20","500","0"
"5298","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","3","30","500","0"
"5311","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","6","10","500","46"
"5303","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","4","30","467","100"
"5308","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","5","30","421","100"
"5260","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","2","50","377","100"
"5284","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","7","40","436","100"
"5240","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","5","50","349","100"
"5316","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","7","10","500","52"
"5312","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","6","20","500","62"
"5321","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","1","10","500","94"
"5317","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","7","20","500","54"
"5322","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","1","20","387","100"
"5318","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","7","30","500","78"
"5265","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","3","50","373","100"
"5304","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","4","40","391","100"
"5245","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","50","6","50","362","100"
"5326","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","2","10","500","0"
"5327","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","2","20","368","100"
"5215","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","7","50","428","100"
"5190","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","2","50","500","0"
"5309","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","5","40","371","100"
"5313","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","6","30","500","82"
"5331","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","3","10","500","18"
"5332","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","3","20","327","100"
"5289","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","1","40","500","0"
"5336","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","4","10","500","62"
"5328","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","2","30","379","100"
"5337","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","4","20","500","88"
"5341","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","5","10","500","57.99999999999999"
"5185","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","1","50","500","0"
"5333","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","3","30","386","100"
"5338","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","4","30","364","100"
"5342","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","5","20","500","62"
"5323","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","1","30","500","0"
"5314","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","6","40","399","100"
"5346","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","6","10","500","36"
"5270","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","4","50","389","100"
"5295","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","2","50","361","100"
"5330","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","2","50","377","100"
"5334","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","3","40","336","100"
"5343","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","5","30","356","100"
"5347","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","6","20","500","72"
"5329","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","2","40","377","100"
"5351","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","7","10","500","34"
"5356","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","1","10","500","0"
"5299","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","3","40","500","0"
"5339","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","4","40","340","100"
"5319","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","7","40","416","100"
"5352","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","7","20","500","54"
"5280","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","6","50","394","100"
"5361","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","2","10","500","0"
"5348","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","6","30","500","82"
"5358","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","1","30","500","84"
"5195","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","49","3","50","500","0"
"5357","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","1","20","500","0"
"5353","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","7","30","492","100"
"5366","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","3","10","500","0"
"5344","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","5","40","371","100"
"5362","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","2","20","500","0"
"5367","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","3","20","401","100"
"5371","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","4","10","500","28.000000000000004"
"5363","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","2","30","377","100"
"5349","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","6","40","347","100"
"5359","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","1","40","447","100"
"5324","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","1","40","500","0"
"5372","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","4","20","500","54"
"5285","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","7","50","457","100"
"5376","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","5","10","500","16"
"5368","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","3","30","397","100"
"5373","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","4","30","444","100"
"5300","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","3","50","397","100"
"5377","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","5","20","500","84"
"5381","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","6","10","500","18"
"5386","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","7","10","500","6"
"5255","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","51","1","50","500","0"
"5369","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","3","40","447","100"
"5378","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","5","30","469","100"
"5364","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","2","40","384","100"
"5305","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","4","50","383","100"
"5382","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","6","20","500","22"
"5383","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","6","30","500","92"
"5354","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","7","40","427","100"
"5396","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","2","10","500","88"
"5391","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","1","10","500","0"
"5335","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","3","50","343","100"
"5310","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","5","50","470","100"
"5387","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","7","20","500","28.000000000000004"
"5392","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","1","20","370","100"
"5374","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","4","40","470","100"
"5385","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","6","50","449","100"
"5401","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","3","10","500","4"
"5379","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","5","40","402","100"
"5315","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","6","50","395","100"
"5406","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","4","10","500","44"
"5360","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","1","50","445","100"
"5397","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","2","20","500","0"
"5340","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","4","50","380","100"
"5402","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","3","20","500","0"
"5384","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","6","40","500","92"
"5407","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","4","20","500","0"
"5411","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","5","10","500","32"
"5388","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","7","30","500","38"
"5345","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","53","5","50","384","100"
"5393","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","1","30","500","0"
"5412","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","5","20","500","56.00000000000001"
"5416","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","6","10","500","44"
"5408","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","4","30","425","100"
"5389","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","54","7","40","453","100"
"5417","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","6","20","500","50"
"5398","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","2","30","500","0"
"5320","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","52","7","50","398","100"
"5421","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","7","10","500","32"
"5403","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","3","30","500","0"
"5426","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","1","10","500","0"
"5418","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","55","6","30","412","100"
"5427","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","56","1","20","406","100"
