BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model for Pub_v14_Cleaning.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fig 4_White Chin Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2025 15:50:51:907 -0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,450,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],pen,see-wind-arrows,Patch-Scaler,Tick-Scaler,Total-Model-Time-In-Seconds,Size-Of-Food-Source-In-Meters,Total-Time-Spent-Trying-To-Relocate-Odor-Before-Give-Up-Seconds,Starting-Distance-From-Plume-Width-Meters,Starting-Distance-From-Plume-Length-Meters,weight-flocking,Time-Per-Turn,max-turning-radius-degrees-per-second,max-align-cohere-turn-degrees-per-second,max-separate-turn-degrees-per-second,Eddy-Diffusivity,Rate-Of-Puff-Radius-Increase,Odor-Source-Release-Rate,zig-zag-heading-offset,Denominator-For-Relationship-Between-DR-and-MinSep,Species1,S1-Dist-Food-Meters,S1-Olfaction,S1-DR,Species2,S2-Dist-Food-Meters,S2-DR,S2-Olfaction,S1-Flight-Speed-MpS,S1-Body-Length-Meters,S2-Flight-Speed-MpS,S2-Body-Length-Meters,N-Species1,Strategy,Seed,[step],(count turtles with [did-find-food = 1]),(allfoundodor),(count turtles),(count turtles with [did-find-food = 1 and species = 1]),(count turtles with [did-find-food = 1 and species = 2]),N-Species2
8360,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,160,1063,5,14,5,5,0,35
8362,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,162,1171,2,5,2,2,0,35
8364,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,164,1002,3,7,3,3,0,35
8363,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,163,1122,9,15,9,9,0,35
8366,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,166,1058,10,15,10,10,0,35
8367,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,167,1133,7,13,7,7,0,35
8365,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,165,1070,1,14,1,1,0,35
8369,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,169,1125,2,8,2,2,0,35
8368,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,168,1103,4,10,4,4,0,35
8371,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,171,1071,6,11,6,6,0,35
8376,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,176,1107,1,13,1,1,0,35
8370,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,170,1009,3,4,3,3,0,35
8373,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,173,1064,8,10,8,8,0,35
8374,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,174,1039,2,4,2,2,0,35
8372,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,172,1161,2,13,2,2,0,35
8381,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,181,965,0,2,0,0,0,35
8378,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,178,1102,7,9,7,7,0,35
8377,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,177,1155,7,14,7,7,0,35
8375,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,175,1058,6,13,6,6,0,35
8379,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,179,1089,3,8,3,3,0,35
8382,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,182,1092,4,13,4,4,0,35
8384,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,184,1138,5,7,5,5,0,35
8385,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,185,1135,3,13,3,3,0,35
8386,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,186,1062,5,11,5,5,0,35
8383,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,183,1209,4,15,4,4,0,35
8380,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,180,1013,6,15,6,6,0,35
8387,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,187,1070,4,7,4,4,0,35
8388,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,188,1153,8,14,8,8,0,35
8390,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,190,1079,6,13,6,6,0,35
8393,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,193,1134,1,12,1,1,0,35
8391,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,191,1080,2,10,2,2,0,35
8392,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,192,1091,2,6,2,2,0,35
8389,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,189,1101,9,15,9,9,0,35
8394,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,194,1070,4,8,4,4,0,35
8395,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,195,1040,4,7,4,4,0,35
8396,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,196,1069,6,8,6,6,0,35
8397,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,197,957,2,3,2,2,0,35
8398,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,198,1146,3,14,3,3,0,35
8399,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,199,1085,2,8,2,2,0,35
8400,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Olfaction Only,200,1090,5,12,5,5,0,35
8403,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,3,1021,5,8,5,5,0,35
8401,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,1,1120,2,3,2,2,0,35
8402,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,2,1034,5,9,5,5,0,35
8405,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,5,1073,7,10,7,7,0,35
8409,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,9,1233,4,11,4,4,0,35
8407,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,7,1181,3,12,3,3,0,35
8404,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,4,1008,4,11,4,4,0,35
8413,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,13,1061,3,5,3,3,0,35
8406,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,6,780,2,1,2,1,1,35
8415,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,15,1193,6,10,6,6,0,35
8408,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,8,1017,3,11,3,3,0,35
8412,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,12,1041,2,9,2,2,0,35
8416,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,16,1144,5,15,5,5,0,35
8410,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,10,1162,3,10,3,3,0,35
8417,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,17,1022,4,8,4,3,1,35
8414,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,14,1085,3,14,3,3,0,35
8418,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,18,1106,3,13,3,2,1,35
8411,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,11,1114,11,15,11,11,0,35
8419,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,19,1144,9,15,9,9,0,35
8420,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,20,1153,10,14,10,9,1,35
8422,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,22,1110,8,12,8,8,0,35
8421,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,21,1081,6,15,6,5,1,35
8423,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,23,1186,7,13,7,7,0,35
8427,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,27,1075,3,12,3,3,0,35
8424,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,24,1138,4,15,4,4,0,35
8425,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,25,1170,2,8,2,2,0,35
8426,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,26,1132,6,9,6,6,0,35
8429,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,29,1173,4,10,4,4,0,35
8428,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,28,1128,0,7,0,0,0,35
8430,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,30,1009,1,8,1,1,0,35
8431,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,31,1134,2,14,2,2,0,35
8432,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,32,1159,6,11,6,6,0,35
8433,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,33,1146,6,15,6,5,1,35
8435,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,35,1061,4,14,4,4,0,35
8434,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,34,1116,2,13,2,2,0,35
8437,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,37,1101,4,15,4,4,0,35
8436,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,36,1104,6,7,6,6,0,35
8438,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,38,1054,5,7,5,5,0,35
8442,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,42,1107,1,10,1,0,1,35
8440,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,40,1136,3,13,3,2,1,35
8444,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,44,983,7,13,7,7,0,35
8441,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,41,1018,6,11,6,6,0,35
8446,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,46,1075,4,9,4,4,0,35
8445,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,45,1015,10,14,10,10,0,35
8443,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,43,1091,3,11,3,3,0,35
8439,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,39,1200,3,15,3,3,0,35
8449,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,49,1099,0,2,0,0,0,35
8448,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,48,1085,1,5,1,1,0,35
8447,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,47,1681,7,11,7,6,1,35
8450,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,50,1102,2,10,2,2,0,35
8451,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,51,1289,4,15,4,4,0,35
8452,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,52,1051,3,14,3,3,0,35
8455,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,55,1059,5,12,5,5,0,35
8453,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,53,1183,7,13,7,5,2,35
8456,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,56,1142,4,14,4,4,0,35
8454,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,54,1130,4,13,4,4,0,35
8457,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,57,1071,4,11,4,4,0,35
8458,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,58,1152,2,13,2,2,0,35
8460,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,60,1231,1,7,1,1,0,35
8459,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,59,1136,4,13,4,4,0,35
8462,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,62,1066,7,13,7,7,0,35
8461,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,61,1089,3,8,3,3,0,35
8463,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,63,1146,1,14,1,1,0,35
8464,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,64,1103,3,11,3,3,0,35
8465,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,11.5,0.55,11.5,0.55,15,Flock Foraging,65,1006,5,11,5,5,0,35
