BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model for Pub_v14_Cleaning.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fig 3A_Wilsons Storm Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/01/2025 16:03:31:490 -0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,450,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],pen,see-wind-arrows,Patch-Scaler,Tick-Scaler,Total-Model-Time-In-Seconds,Size-Of-Food-Source-In-Meters,Total-Time-Spent-Trying-To-Relocate-Odor-Before-Give-Up-Seconds,Starting-Distance-From-Plume-Width-Meters,Starting-Distance-From-Plume-Length-Meters,N-Species2,Species1,S1-Dist-Food-Meters,N-Species1,weight-flocking,Time-Per-Turn,max-turning-radius-degrees-per-second,max-align-cohere-turn-degrees-per-second,max-separate-turn-degrees-per-second,Eddy-Diffusivity,Rate-Of-Puff-Radius-Increase,Odor-Source-Release-Rate,zig-zag-heading-offset,Denominator-For-Relationship-Between-DR-and-MinSep,S1-Body-Length-Meters,S1-Flight-Speed-MpS,S1-DR,S1-Olfaction,Strategy,Seed,[step],(count turtles with [did-find-food = 1]),(count turtles with [did-find-food = 1 and ever-find-odor = 0]),(count turtles with [did-find-food = 1 and ever-find-odor = 1]),(allfoundodor),(count turtles)
7437,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,37,1387,34,0,34,49,34
7435,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,35,1477,14,0,14,46,14
7439,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,39,1474,19,0,19,47,19
7440,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,40,1428,21,0,21,47,21
7441,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,41,1507,6,0,6,14,6
7444,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,44,1376,14,0,14,25,14
7443,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,43,1476,7,0,7,43,7
7442,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,42,1599,16,0,16,48,16
7446,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,46,1403,3,0,3,14,3
7445,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,45,1457,19,0,19,47,19
7447,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,47,1394,13,0,13,34,13
7450,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,50,1431,4,0,4,22,4
7449,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,49,1407,18,0,18,32,18
7448,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,48,1490,21,0,21,49,21
7454,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,54,1379,3,0,3,18,3
7452,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,52,1418,6,0,6,21,6
7457,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,57,1333,6,0,6,10,6
7456,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,56,1437,9,0,9,27,9
7451,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,51,1457,18,0,18,50,18
7453,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,53,1559,21,0,21,39,21
7455,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,55,1413,19,0,19,50,19
7459,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,59,1440,9,0,9,39,9
7458,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,58,1480,12,0,12,46,12
7460,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,60,1444,7,0,7,44,7
7463,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,63,1429,6,0,6,50,6
7461,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,61,1406,16,0,16,42,16
7468,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,68,1437,0,0,0,13,0
7462,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,62,1428,16,0,16,39,16
7465,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,65,1481,27,0,27,47,27
7466,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,66,1517,27,0,27,47,27
7464,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,64,1375,8,0,8,40,8
7469,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,69,1449,19,0,19,32,19
7467,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,67,1574,25,0,25,49,25
7470,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,70,1525,11,0,11,32,11
7471,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,71,1476,28,0,28,32,28
7472,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,72,1386,31,0,31,45,31
7475,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,75,1360,17,0,17,44,17
7474,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,74,1374,21,0,21,45,21
7473,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,73,1450,18,0,18,50,18
7476,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,76,1411,12,0,12,50,12
7477,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,77,1534,11,0,11,37,11
7480,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,80,573,0,0,0,0,0
7479,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,79,1331,28,0,28,34,28
7482,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,82,1415,0,0,0,3,0
7478,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,78,1510,7,0,7,35,7
7485,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,85,1504,3,0,3,8,3
7481,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,81,1425,16,0,16,38,16
7484,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,84,1390,12,0,12,31,12
7483,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,83,1472,10,0,10,38,10
7487,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,87,1325,7,0,7,46,7
7486,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,86,1478,13,0,13,41,13
7490,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,90,1428,14,0,14,29,14
7488,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,88,1445,27,0,27,50,27
7489,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,89,1553,28,0,28,50,28
7491,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,91,1452,21,0,21,40,21
7492,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,92,1468,7,0,7,32,7
7495,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,95,1421,3,0,3,22,3
7493,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,93,1447,5,0,5,26,5
7494,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,94,1459,14,0,14,33,14
7501,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,101,1498,1,0,1,4,1
7499,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,99,1405,8,0,8,24,8
7496,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,96,1445,17,0,17,39,17
7497,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,97,1528,8,0,8,46,8
7498,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,98,1563,20,0,20,50,20
7500,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,100,1405,18,0,18,49,18
7502,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,102,1439,22,0,22,41,22
7503,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,103,1489,12,0,12,39,12
7504,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,104,1383,23,0,23,48,23
7505,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,105,1446,17,0,17,44,17
7506,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,106,1346,17,0,17,38,17
7507,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,107,1401,17,0,17,33,17
7509,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,109,1355,4,0,4,9,4
7508,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,108,1471,8,0,8,48,8
7510,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,110,1400,11,0,11,47,11
7511,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,111,1440,31,0,31,45,31
7514,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,114,1404,15,0,15,33,15
7512,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,112,1367,13,0,13,44,13
7513,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,113,1433,26,0,26,44,26
7516,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,116,1365,8,0,8,17,8
7518,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,118,1434,9,0,9,14,9
7515,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,115,1407,10,0,10,45,10
7517,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,117,1415,5,0,5,50,5
7520,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,120,1377,13,0,13,28,13
7519,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,119,1462,11,0,11,47,11
7521,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,121,1448,27,0,27,35,27
7522,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,122,1502,7,0,7,44,7
7524,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,124,1394,16,0,16,31,16
7523,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,123,1494,1,0,1,49,1
7525,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,125,1438,1,0,1,24,1
7528,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,128,1357,3,0,3,17,3
7527,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,127,1348,23,0,23,40,23
7526,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,126,1633,14,0,14,40,14
7530,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,130,1418,22,0,22,38,22
7529,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,129,1462,21,0,21,38,21
7531,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,131,1409,16,0,16,46,16
7533,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,133,1384,11,0,11,24,11
7532,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,132,1571,17,0,17,39,17
7536,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,136,1287,12,0,12,16,12
7534,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,134,1461,19,0,19,45,19
7535,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,135,1507,24,0,24,46,24
7539,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,139,1496,12,0,12,39,12
7538,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,138,1406,11,0,11,44,11
7537,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,137,1393,17,0,17,43,17
7540,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,140,1400,21,0,21,42,21
7541,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,141,1352,13,0,13,14,13
7542,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,142,1469,8,0,8,17,8
7544,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,144,1370,10,0,10,20,10
7543,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,143,1394,28,0,28,45,28
7545,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,145,1385,17,0,17,41,17
7548,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,148,1432,25,0,25,32,25
7546,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,146,1388,20,0,20,46,20
7550,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,150,1473,8,0,8,42,8
7551,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,151,1429,0,0,0,15,0
7547,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,147,1501,31,0,31,43,31
7549,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,149,1418,28,0,28,50,28
7552,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,152,1480,7,0,7,30,7
7553,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,153,1402,24,0,24,40,24
7554,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,154,1543,13,0,13,31,13
7555,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,155,1498,13,0,13,33,13
7556,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,156,1527,2,0,2,27,2
7558,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,158,1431,0,0,0,9,0
7557,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,157,1337,7,0,7,20,7
7559,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,159,1411,20,0,20,26,20
7561,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,161,1432,5,0,5,27,5
7560,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,160,1513,14,0,14,43,14
7562,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,162,1484,8,0,8,12,8
7564,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,164,1450,21,0,21,35,21
7563,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,163,1502,29,0,29,50,29
7565,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.17,9,60,high,Olfaction Only,165,1384,9,0,9,50,9
