BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model for Pub_v14_Cleaning.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fig 3A_White Chin Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2025 10:05:06:999 -0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,450,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],pen,see-wind-arrows,Patch-Scaler,Tick-Scaler,Total-Model-Time-In-Seconds,Size-Of-Food-Source-In-Meters,Total-Time-Spent-Trying-To-Relocate-Odor-Before-Give-Up-Seconds,Starting-Distance-From-Plume-Width-Meters,Starting-Distance-From-Plume-Length-Meters,N-Species2,Species1,S1-Dist-Food-Meters,N-Species1,weight-flocking,Time-Per-Turn,max-turning-radius-degrees-per-second,max-align-cohere-turn-degrees-per-second,max-separate-turn-degrees-per-second,Eddy-Diffusivity,Rate-Of-Puff-Radius-Increase,Odor-Source-Release-Rate,zig-zag-heading-offset,Denominator-For-Relationship-Between-DR-and-MinSep,S1-Body-Length-Meters,S1-Flight-Speed-MpS,S1-DR,S1-Olfaction,Strategy,Seed,[step],(count turtles with [did-find-food = 1]),(count turtles with [did-find-food = 1 and ever-find-odor = 0]),(count turtles with [did-find-food = 1 and ever-find-odor = 1]),(allfoundodor),(count turtles)
8771,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,171,1241,8,0,8,16,8
8769,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,169,1174,17,0,17,47,17
8773,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,173,1136,14,0,14,20,14
8774,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,174,1089,12,0,12,21,12
8775,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,175,1197,20,0,20,32,20
8772,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,172,1211,13,0,13,44,13
8781,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,181,1154,5,0,5,9,5
8776,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,176,1186,3,0,3,28,3
8778,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,178,1058,6,0,6,21,6
8780,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,180,1044,12,0,12,23,12
8779,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,179,1085,8,0,8,29,8
8777,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,177,1183,22,0,22,37,22
8782,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,182,1123,11,0,11,37,11
8786,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,186,1065,16,0,16,23,16
8787,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,187,445,0,0,0,0,0
8783,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,183,1226,11,0,11,49,11
8785,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,185,1191,16,0,16,31,16
8784,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,184,1142,13,0,13,26,13
8788,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,188,1081,19,0,19,37,19
8790,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,190,1058,19,0,19,37,19
8789,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,189,1104,12,0,12,42,12
8794,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,194,1127,2,0,2,6,2
8792,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,192,1130,12,0,12,25,12
8796,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,196,1140,1,0,1,10,1
8791,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,191,1132,23,0,23,45,23
8797,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,197,1070,4,0,4,7,4
8795,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,195,1143,13,0,13,46,13
8799,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,199,1102,8,0,8,14,8
8793,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,193,1148,19,0,19,46,19
8798,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,198,1267,7,0,7,34,7
8800,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,low,Local Enhancement,200,1133,17,0,17,36,17
8801,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,1,1146,19,0,19,50,19
8802,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,2,990,37,0,37,50,37
8803,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,3,1140,17,0,17,50,17
8804,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,4,1128,19,0,19,50,19
8805,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,5,1116,31,0,31,50,31
8807,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,7,1109,18,0,18,50,18
8810,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,10,1031,33,0,33,50,33
8806,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,6,1164,26,0,26,50,26
8809,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,9,1096,10,0,10,48,10
8808,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,8,1166,17,0,17,50,17
8811,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,11,1188,26,0,26,50,26
8813,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,13,1131,41,0,41,50,41
8814,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,14,1138,31,0,31,50,31
8816,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,16,1014,20,0,20,50,20
8815,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,15,1163,39,0,39,50,39
8812,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,12,1100,24,0,24,48,24
8817,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,17,1111,21,0,21,47,21
8819,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,19,1153,33,0,33,50,33
8818,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,18,1127,22,0,22,48,22
8824,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,24,979,23,0,23,50,23
8823,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,23,1126,23,0,23,50,23
8821,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,21,1055,36,0,36,50,36
8826,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,26,1170,42,0,42,48,42
8825,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,25,1192,17,0,17,49,17
8820,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,20,1049,35,0,35,48,35
8822,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,22,1088,12,0,12,50,12
8827,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,27,1097,14,0,14,50,14
8829,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,29,1144,25,0,25,50,25
8830,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,30,1167,13,0,13,48,13
8828,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,28,1042,9,0,9,50,9
8832,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,32,1313,20,0,20,48,20
8833,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,33,1026,26,0,26,50,26
8831,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,31,1100,8,0,8,50,8
8834,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,34,1068,15,0,15,50,15
8835,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,35,1109,13,0,13,50,13
8836,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,36,1170,31,0,31,50,31
8837,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,37,1032,31,0,31,50,31
8838,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,38,1111,32,0,32,44,32
8839,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,39,1057,15,0,15,50,15
8844,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,44,1010,18,0,18,48,18
8843,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,43,1173,16,0,16,48,16
8841,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,41,1085,35,0,35,50,35
8845,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,45,1144,16,0,16,50,16
8842,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,42,1043,18,0,18,48,18
8840,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,40,1117,8,0,8,50,8
8846,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,46,1193,26,0,26,50,26
8849,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,49,1084,17,0,17,50,17
8848,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,48,1158,19,0,19,50,19
8847,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,47,1080,22,0,22,45,22
8854,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,54,1067,0,0,0,2,0
8851,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,51,1089,24,0,24,50,24
8855,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,55,1177,27,0,27,50,27
8852,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,52,1131,12,0,12,44,12
8850,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,50,1084,5,0,5,50,5
8853,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,53,1155,22,0,22,50,22
8856,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,56,1133,13,0,13,48,13
8858,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,58,1236,18,0,18,50,18
8857,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,57,1171,27,0,27,50,27
8860,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,60,1190,10,0,10,50,10
8861,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,61,961,18,0,18,48,18
8859,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,59,1226,25,0,25,50,25
8865,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,65,1058,32,0,32,47,32
8862,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,62,1150,28,0,28,49,28
8866,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,66,1259,22,0,22,49,22
8864,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,64,1047,15,0,15,50,15
8863,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,63,1142,13,0,13,50,13
8867,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,67,1253,14,0,14,50,14
8868,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,68,1260,24,0,24,50,24
8869,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,69,1217,34,0,34,50,34
8872,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,72,1133,31,0,31,50,31
8870,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,70,1029,27,0,27,50,27
8871,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,71,1146,15,0,15,48,15
8874,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,74,1183,16,0,16,50,16
8877,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,77,1219,12,0,12,50,12
8875,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,75,1085,14,0,14,50,14
8878,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,78,1042,21,0,21,50,21
8876,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,76,1095,29,0,29,50,29
8879,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,79,1046,19,0,19,50,19
8873,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,73,1098,17,0,17,50,17
8881,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,81,1219,18,0,18,50,18
8880,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,80,1071,14,0,14,49,14
8882,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,82,1100,15,0,15,50,15
8884,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,84,1072,17,0,17,50,17
8883,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,83,1244,15,0,15,50,15
8888,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,88,1117,32,0,32,49,32
8885,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,85,1064,12,0,12,46,12
8886,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,86,1227,15,0,15,48,15
8887,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,87,1077,21,0,21,50,21
8889,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,89,1122,1,0,1,37,1
8890,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,90,1117,12,0,12,50,12
8894,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,94,999,42,0,42,50,42
8893,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,93,1139,22,0,22,50,22
8891,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,91,1148,15,0,15,50,15
8892,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,92,1022,25,0,25,50,25
8895,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,95,1105,16,0,16,50,16
8896,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,96,962,11,0,11,50,11
8900,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0,Set Manual,50,50,0.8,10,50,50,1,-1,0.001,5,40,8,0.55,11.5,70,high,Network Foraging,100,1090,24,0,24,46,24
